student_id,grade,session_start,duration_min,is_night,correct,total,reward_received,leaderboard_view,intrinsic_choice,peer_interaction,sleep_late,overran,variable_reward,reward_craving,trigger_open,belonging
STU0032,五年级,2026-03-14T20:00,25.5,0,8,17,1,0,0,1,1,0,0,0,0,0.41
STU0032,五年级,2026-03-04T19:00,16.0,0,9,9,0,0,1,0,0,0,0,0,0,0.33
STU0033,五年级,2026-03-18T16:00,29.1,0,6,9,1,0,1,1,1,0,0,0,1,0.41
STU0033,五年级,2026-03-15T23:00,15.1,0,11,20,0,0,0,1,0,0,1,0,0,0.48
STU0033,五年级,2026-03-07T17:00,12.7,0,8,10,0,0,0,1,0,1,0,0,0,0.21
STU0033,五年级,2026-03-07T08:00,37.1,0,14,19,1,0,1,1,0,0,1,1,0,0.37
STU0033,五年级,2026-03-05T11:00,27.4,0,12,13,1,0,1,0,1,0,0,1,0,0.1
STU0033,五年级,2026-03-07T23:00,32.3,0,10,10,0,1,1,0,1,0,1,1,1,0.22
STU0033,五年级,2026-03-07T10:00,27.6,0,11,13,1,1,1,1,0,0,0,0,0,0.36
STU0033,五年级,2026-03-18T13:00,23.6,0,6,9,0,0,0,0,0,0,0,0,1,0.55
STU0033,五年级,2026-03-05T15:00,11.9,0,3,6,0,1,0,0,0,0,0,1,1,0.44
STU0034,初二,2026-03-12T15:00,15.8,0,7,14,1,1,0,0,0,0,0,0,0,0.25
STU0034,初二,2026-03-23T20:00,18.9,0,11,12,0,0,0,1,0,0,0,0,1,0.56
STU0034,初二,2026-03-24T14:00,26.4,1,4,6,0,1,1,0,1,0,0,0,0,0.65
STU0034,初二,2026-03-08T22:00,25.4,0,14,18,1,1,1,0,0,0,1,0,1,0.52
STU0034,初二,2026-03-18T09:00,9.5,1,11,14,0,0,0,1,0,0,1,0,0,0.54
STU0034,初二,2026-03-02T15:00,16.1,0,3,6,1,0,1,1,0,0,0,0,0,0.38
STU0035,高一,2026-03-25T15:00,25.5,0,8,17,1,0,1,0,0,0,1,1,0,0.6
STU0035,高一,2026-03-07T20:00,16.6,0,9,17,0,1,0,0,0,0,0,1,1,0.43
STU0035,高一,2026-03-12T20:00,18.7,1,6,11,0,0,1,1,1,0,0,0,0,0.19
STU0035,高一,2026-03-10T09:00,27.6,0,12,17,1,0,1,1,1,0,0,0,0,0.52
STU0035,高一,2026-03-07T19:00,22.9,0,3,7,1,0,1,0,0,0,1,0,1,0.56
STU0035,高一,2026-03-13T12:00,29.2,0,2,5,1,1,1,0,0,1,1,0,1,0.63
STU0036,初二,2026-03-02T23:00,23.3,0,14,19,0,0,0,1,0,0,0,0,0,0.35
STU0036,初二,2026-03-14T13:00,16.0,1,14,19,0,1,1,0,1,0,1,0,0,0.85
STU0036,初二,2026-03-10T21:00,21.1,0,9,11,1,1,0,1,0,0,1,0,0,0.38
STU0036,初二,2026-03-28T09:00,9.0,0,7,10,0,1,1,0,0,0,0,1,0,0.38
STU0036,初二,2026-03-24T17:00,21.2,0,13,15,1,0,1,1,0,0,1,0,0,0.52
STU0036,初二,2026-03-27T22:00,10.2,0,10,13,1,1,0,0,0,1,0,0,1,0.47
STU0036,初二,2026-03-14T17:00,13.2,0,12,18,1,0,1,0,0,0,1,0,0,0.54
STU0036,初二,2026-03-12T21:00,26.5,0,5,7,0,0,0,0,0,0,1,1,0,0.45
STU0036,初二,2026-03-26T10:00,26.1,0,5,8,1,0,0,0,0,0,1,0,0,0.62
STU0036,初二,2026-03-03T23:00,24.9,0,14,17,0,0,1,1,0,1,1,1,1,0.28
STU0037,五年级,2026-03-22T16:00,29.1,0,15,18,1,0,1,1,0,0,0,0,0,0.7
STU0037,五年级,2026-03-23T10:00,32.6,0,11,15,0,0,1,0,0,0,0,1,0,0.61
STU0037,五年级,2026-03-10T15:00,18.4,0,5,5,0,0,1,1,0,0,0,0,0,0.42
STU0037,五年级,2026-03-22T11:00,31.7,0,13,17,1,0,1,1,0,0,0,0,0,0.43
STU0037,五年级,2026-03-15T23:00,15.4,0,5,5,1,1,1,0,1,0,1,1,0,0.66
STU0037,五年级,2026-03-18T19:00,6.8,1,17,17,1,0,0,1,0,1,0,0,0,0.74
STU0038,五年级,2026-03-06T19:00,11.7,0,7,11,0,1,0,1,1,0,0,0,1,0.51
STU0038,五年级,2026-03-04T16:00,16.2,0,4,7,0,0,1,1,1,0,0,0,0,0.1
STU0038,五年级,2026-03-25T13:00,23.9,0,5,8,1,1,1,0,0,0,0,1,0,0.36
STU0038,五年级,2026-03-17T22:00,29.0,0,9,15,1,0,0,0,1,0,0,0,0,0.55
STU0038,五年级,2026-03-14T22:00,25.2,0,7,14,0,0,1,0,0,1,0,0,0,0.34
STU0038,五年级,2026-03-19T14:00,18.1,0,3,7,0,0,1,1,0,0,1,0,1,0.15
STU0038,五年级,2026-03-05T09:00,33.2,0,8,14,1,0,0,0,0,0,0,0,0,0.34
STU0038,五年级,2026-03-12T16:00,31.6,0,8,9,1,0,1,0,0,0,1,1,0,0.28
STU0039,高一,2026-03-10T11:00,25.0,0,6,7,0,1,1,0,1,0,0,0,0,0.31
STU0039,高一,2026-03-24T19:00,10.8,0,4,10,0,0,0,0,1,0,1,0,0,0.36
STU0039,高一,2026-03-27T21:00,16.7,0,10,15,0,0,0,1,1,0,1,1,1,0.61
STU0039,高一,2026-03-22T10:00,9.9,0,10,19,0,0,1,1,0,0,0,0,1,0.49
STU0039,高一,2026-03-19T19:00,29.9,0,4,8,1,0,0,0,0,0,0,0,1,0.39
STU0039,高一,2026-03-08T09:00,20.4,1,3,6,0,0,1,0,1,0,0,0,0,0.61
STU0040,初二,2026-03-21T18:00,33.8,0,5,7,1,1,0,0,0,0,0,0,0,0.38
STU0040,初二,2026-03-15T23:00,22.3,0,6,19,0,1,0,0,0,0,0,0,1,0.25
STU0040,初二,2026-03-11T09:00,34.2,0,4,5,0,0,1,0,1,0,1,0,0,0.68
STU0040,初二,2026-03-07T14:00,25.1,0,10,12,1,1,1,0,0,0,0,0,0,0.34
STU0040,初二,2026-03-22T23:00,40,0,6,12,1,0,0,0,0,0,0,0,0,0.28
STU0040,初二,2026-03-07T16:00,23.4,0,8,12,1,1,1,1,1,0,0,0,0,0.28
STU0040,初二,2026-03-25T10:00,36.9,0,8,19,0,1,0,0,0,0,1,1,0,0.44
STU0040,初二,2026-03-16T17:00,31.2,1,4,7,1,0,0,1,0,0,0,1,0,0.35
STU0040,初二,2026-03-12T13:00,22.8,0,9,14,0,0,1,0,0,0,0,0,0,0.16
STU0041,初二,2026-03-08T16:00,19.3,0,5,6,1,0,0,1,0,0,0,0,0,0.82
STU0041,初二,2026-03-24T18:00,7.5,0,6,18,0,0,0,1,1,0,0,1,1,0.72
STU0041,初二,2026-03-13T12:00,25.4,0,5,8,0,0,0,0,0,1,0,0,0,0.39
STU0041,初二,2026-03-19T15:00,5,0,9,13,1,0,1,1,0,0,0,0,0,0.37
STU0041,初二,2026-03-19T23:00,26.1,0,12,15,0,0,1,0,0,0,0,1,1,0.57
STU0041,初二,2026-03-23T21:00,22.8,0,10,14,0,0,1,1,0,0,1,0,0,0.37
STU0042,高一,2026-03-28T08:00,26.9,0,8,8,0,0,1,1,0,0,0,0,0,0.63
STU0042,高一,2026-03-13T17:00,19.9,0,6,10,1,0,1,0,0,1,1,1,0,0.51
STU0042,高一,2026-03-01T13:00,21.9,0,10,17,0,1,1,0,0,0,1,1,1,0.46
STU0042,高一,2026-03-17T17:00,15.7,0,10,14,1,0,1,0,1,0,0,1,1,0.26
STU0042,高一,2026-03-05T17:00,22.1,0,6,12,0,0,1,0,1,1,1,0,0,0.43
STU0042,高一,2026-03-25T17:00,22.6,1,5,7,0,0,1,0,0,0,0,1,0,0.69
STU0042,高一,2026-03-09T13:00,28.8,0,15,19,0,0,1,0,0,0,0,0,0,0.51
STU0043,高一,2026-03-16T18:00,19.2,0,11,15,1,0,1,1,0,0,1,0,0,0.26
STU0043,高一,2026-03-26T13:00,18.5,0,4,8,0,0,1,1,1,0,0,0,1,0.38
STU0043,高一,2026-03-05T23:00,13.0,0,8,19,1,1,0,1,0,0,0,0,0,0.49
STU0043,高一,2026-03-19T23:00,16.0,0,4,11,0,0,1,1,0,0,0,0,1,0.58
STU0043,高一,2026-03-12T20:00,23.7,0,3,6,0,0,1,1,1,0,0,0,0,0.57
STU0043,高一,2026-03-17T13:00,6.6,1,11,14,0,0,0,1,0,1,0,0,1,0.17
STU0044,五年级,2026-03-04T16:00,18.2,0,10,16,0,0,1,0,0,0,0,0,0,0.23
STU0044,五年级,2026-03-12T18:00,40,0,6,6,1,1,1,0,1,0,0,0,0,0.28
STU0044,五年级,2026-03-21T08:00,22.3,0,9,18,0,0,1,1,1,0,0,0,0,0.1
STU0044,五年级,2026-03-26T16:00,7.1,0,9,14,0,0,1,0,0,0,0,0,1,0.36
STU0044,五年级,2026-03-20T09:00,20.8,0,2,6,0,1,1,0,1,1,0,0,1,0.19
STU0044,五年级,2026-03-11T20:00,22.0,0,15,18,1,0,1,1,0,0,0,1,0,0.55
STU0044,五年级,2026-03-01T12:00,23.1,0,10,11,1,0,0,0,0,0,0,0,0,0.59
STU0044,五年级,2026-03-14T10:00,15.4,0,15,20,0,0,0,0,1,0,0,0,0,0.3
STU0044,五年级,2026-03-21T21:00,23.9,0,6,11,0,1,0,1,0,0,0,1,0,0.41
STU0044,五年级,2026-03-13T19:00,37.4,0,15,19,0,0,1,1,0,0,0,1,0,0.17
STU0045,初二,2026-03-14T19:00,22.9,0,15,19,1,1,1,1,0,0,1,0,0,0.51
STU0045,初二,2026-03-12T13:00,23.2,0,5,6,0,0,0,1,0,0,1,1,0,0.36
STU0045,初二,2026-03-12T21:00,11.3,0,7,8,1,1,1,0,1,0,0,0,0,0.43
STU0045,初二,2026-03-26T13:00,15.3,0,19,20,0,0,0,0,1,0,1,0,0,0.73
STU0045,初二,2026-03-03T23:00,15.0,0,5,5,1,1,0,0,0,0,0,0,0,0.34
STU0045,初二,2026-03-26T10:00,8.7,0,5,10,0,1,0,0,0,0,0,0,1,0.65
STU0046,初二,2026-03-16T19:00,19.3,0,13,13,0,0,1,0,0,0,0,0,0,0.35
STU0046,初二,2026-03-06T17:00,17.9,0,4,5,0,0,1,1,1,0,0,0,1,0.37
STU0046,初二,2026-03-26T19:00,13.8,1,19,20,0,0,1,0,0,0,0,0,0,0.27
STU0046,初二,2026-03-07T21:00,5,1,4,5,1,0,0,0,1,0,1,0,1,0.85
STU0046,初二,2026-03-22T19:00,6.8,0,12,18,0,0,0,0,0,0,0,0,0,0.38
STU0046,初二,2026-03-02T09:00,17.0,0,19,19,0,0,0,0,1,1,1,1,0,0.35
STU0046,初二,2026-03-27T13:00,27.7,0,13,16,0,0,0,0,0,0,0,0,0,0.58
STU0046,初二,2026-03-26T23:00,30.6,0,9,15,1,0,1,1,0,0,0,1,1,0.53
STU0046,初二,2026-03-19T17:00,11.7,0,8,11,0,0,0,1,0,0,0,0,0,0.72
STU0047,高一,2026-03-12T22:00,31.8,0,6,8,0,0,0,1,1,0,1,0,0,0.21
STU0047,高一,2026-03-11T11:00,7.9,0,11,16,1,0,1,0,1,0,1,0,0,0.31
STU0047,高一,2026-03-09T11:00,23.8,0,14,19,1,0,0,0,0,1,1,1,0,0.69
STU0047,高一,2026-03-10T20:00,27.7,0,5,7,1,1,1,1,1,0,1,0,0,0.56
STU0047,高一,2026-03-13T13:00,19.8,0,13,20,1,0,0,0,0,1,0,1,0,0.84
STU0047,高一,2026-03-10T18:00,25.1,0,10,19,1,0,1,1,1,0,0,0,0,0.24
STU0047,高一,2026-03-25T12:00,20.6,0,9,11,0,0,1,0,0,0,1,0,0,0.69
STU0047,高一,2026-03-16T23:00,17.8,0,11,11,1,0,1,1,0,0,1,0,0,0.48
STU0047,高一,2026-03-28T23:00,12.0,0,16,18,0,0,1,1,1,0,0,0,0,0.31
STU0047,高一,2026-03-24T18:00,11.9,0,9,10,1,0,1,1,0,0,0,0,1,0.45
STU0048,高一,2026-03-10T20:00,10.7,0,12,15,0,0,0,0,0,0,0,0,0,0.56
STU0048,高一,2026-03-14T13:00,30.6,0,9,12,0,1,0,0,1,0,0,0,0,0.4
STU0048,高一,2026-03-17T18:00,25.0,0,9,15,1,1,1,1,1,0,0,0,0,0.45
STU0048,高一,2026-03-06T10:00,12.2,0,3,10,0,1,0,1,0,0,1,0,0,0.48
STU0048,高一,2026-03-23T14:00,16.4,0,10,15,0,0,1,1,0,0,1,0,1,0.54
STU0048,高一,2026-03-09T19:00,9.9,0,11,13,0,0,0,1,1,0,1,1,0,0.42
STU0048,高一,2026-03-02T15:00,31.2,0,9,17,1,0,0,0,0,0,0,0,0,0.45
STU0049,高一,2026-03-12T17:00,28.5,1,6,11,0,0,1,1,0,0,1,0,1,0.48
STU0049,高一,2026-03-23T18:00,19.7,0,5,7,1,0,1,0,1,0,1,0,1,0.42
STU0049,高一,2026-03-03T18:00,31.0,0,5,8,0,0,1,0,0,0,1,0,0,0.28
STU0049,高一,2026-03-13T18:00,18.7,0,5,8,1,0,1,0,1,1,0,0,1,0.38
STU0049,高一,2026-03-11T22:00,27.6,0,6,9,0,0,1,1,1,0,1,1,0,0.37
STU0049,高一,2026-03-17T19:00,17.9,0,7,14,1,1,0,0,0,0,0,0,1,0.28
STU0049,高一,2026-03-10T13:00,27.0,0,4,5,0,0,0,1,1,0,0,0,0,0.65
STU0050,五年级,2026-03-14T10:00,30.2,1,17,17,0,1,1,0,0,0,1,1,1,0.58
STU0050,五年级,2026-03-20T10:00,40,1,6,14,0,1,1,0,0,0,0,0,0,0.51
STU0050,五年级,2026-03-13T12:00,9.2,0,4,8,0,0,1,1,0,0,0,0,0,0.54
STU0050,五年级,2026-03-03T14:00,21.8,0,4,6,0,1,1,0,0,0,1,0,0,0.13
STU0050,五年级,2026-03-21T10:00,13.7,0,5,6,0,0,1,0,0,0,0,0,0,0.59
STU0050,五年级,2026-03-27T11:00,17.9,0,6,18,1,0,0,0,1,1,0,0,0,0.48
STU0050,五年级,2026-03-07T08:00,13.8,0,4,7,0,1,0,1,0,0,1,1,0,0.1
STU0050,五年级,2026-03-15T14:00,20.1,0,6,9,1,0,1,1,0,0,0,0,0,0.47
STU0050,五年级,2026-03-17T13:00,21.4,0,9,15,1,0,1,1,0,0,0,0,1,0.35
STU0050,五年级,2026-03-27T23:00,11.0,0,5,9,1,0,0,0,0,0,0,0,1,0.2
STU0051,五年级,2026-03-02T08:00,31.7,1,6,10,0,0,1,0,0,0,1,1,0,0.46
STU0051,五年级,2026-03-25T09:00,24.5,0,6,10,0,1,1,0,0,0,1,0,0,0.7
STU0051,五年级,2026-03-23T10:00,10.6,0,7,13,1,1,0,0,0,0,0,0,0,0.14
STU0051,五年级,2026-03-10T19:00,34.5,0,9,13,0,1,1,0,0,0,1,1,0,0.72
STU0051,五年级,2026-03-21T09:00,14.6,0,9,14,1,1,0,1,0,0,0,0,0,0.66
STU0051,五年级,2026-03-04T17:00,23.5,0,12,18,1,0,1,0,0,1,0,0,1,0.21
STU0052,高一,2026-03-24T21:00,23.0,0,13,13,0,0,0,0,0,1,0,0,0,0.3
STU0052,高一,2026-03-21T13:00,32.9,0,15,17,0,1,1,0,1,0,0,0,0,0.25
STU0052,高一,2026-03-17T18:00,9.1,0,13,16,1,1,1,0,0,0,1,1,1,0.54
STU0052,高一,2026-03-26T18:00,21.5,0,10,15,0,0,1,0,0,0,1,0,0,0.3
STU0052,高一,2026-03-15T12:00,13.1,0,13,17,0,1,0,1,0,0,0,1,0,0.45
STU0052,高一,2026-03-17T17:00,15.5,0,3,5,0,0,1,0,0,0,1,0,0,0.35
STU0052,高一,2026-03-09T12:00,26.2,0,4,5,1,0,1,0,0,0,0,0,0,0.52
STU0053,高一,2026-03-16T22:00,18.3,0,8,9,0,0,1,1,0,0,1,0,0,0.42
STU0053,高一,2026-03-08T14:00,28.4,0,16,20,1,0,0,1,1,1,1,0,0,0.41
STU0053,高一,2026-03-18T18:00,10.9,0,7,9,1,1,1,0,1,0,0,1,0,0.52
STU0053,高一,2026-03-23T11:00,22.1,0,4,7,0,0,0,1,0,1,0,0,0,0.16
STU0053,高一,2026-03-11T20:00,9.4,0,5,11,1,0,0,1,1,0,1,0,1,0.56
STU0053,高一,2026-03-17T09:00,38.4,0,5,16,0,0,1,0,0,0,0,1,0,0.35
STU0053,高一,2026-03-26T10:00,17.8,0,7,16,0,1,1,1,1,0,0,1,0,0.5
STU0053,高一,2026-03-02T21:00,27.3,0,19,20,0,0,0,0,0,0,0,1,1,0.52
STU0053,高一,2026-03-24T10:00,5,0,9,11,1,1,1,1,0,0,0,0,0,0.55
STU0054,初二,2026-03-09T13:00,26.8,0,14,16,0,0,1,1,0,0,0,0,0,0.11
STU0054,初二,2026-03-08T23:00,18.1,0,3,5,0,1,0,1,0,0,0,0,0,0.73
STU0054,初二,2026-03-04T10:00,16.4,0,3,7,1,0,0,0,1,0,1,0,0,0.35
STU0054,初二,2026-03-13T22:00,16.4,0,7,7,1,1,1,0,1,0,0,1,1,0.53
STU0054,初二,2026-03-19T20:00,10.4,1,3,11,0,0,1,1,0,1,0,1,0,0.22
STU0054,初二,2026-03-25T08:00,16.5,0,6,8,1,0,1,1,0,0,1,0,0,0.34
STU0054,初二,2026-03-02T18:00,27.0,0,5,7,0,0,1,1,0,0,0,0,0,0.53
STU0054,初二,2026-03-18T14:00,28.5,0,15,20,0,0,0,1,0,0,0,1,0,0.59
STU0054,初二,2026-03-11T19:00,39.7,0,4,7,0,1,0,0,1,0,1,1,1,0.29
STU0054,初二,2026-03-11T16:00,21.4,0,3,6,1,1,0,1,0,0,0,0,0,0.44
STU0055,初二,2026-03-19T10:00,19.9,0,9,13,0,0,1,0,1,0,0,1,0,0.19
STU0055,初二,2026-03-12T09:00,32.2,0,13,13,0,1,0,0,1,1,0,0,0,0.48
STU0055,初二,2026-03-25T09:00,26.7,0,5,8,0,1,0,0,0,0,0,0,0,0.32
STU0055,初二,2026-03-18T11:00,21.4,0,16,17,0,1,0,0,0,0,1,0,1,0.43
STU0055,初二,2026-03-20T23:00,5.9,0,13,17,0,0,0,1,1,0,1,0,0,0.31
STU0055,初二,2026-03-11T11:00,25.6,1,6,9,0,0,0,1,0,1,1,1,1,0.21
STU0055,初二,2026-03-13T13:00,10.4,0,10,15,1,1,1,0,0,0,1,0,1,0.27
STU0055,初二,2026-03-06T12:00,8.5,0,8,12,1,0,0,1,1,0,0,0,0,0.56
STU0055,初二,2026-03-26T11:00,12.1,0,11,16,0,0,1,0,0,0,0,1,1,0.34
STU0055,初二,2026-03-19T11:00,26.4,0,7,11,0,0,1,0,1,0,0,0,0,0.62
STU0056,五年级,2026-03-27T08:00,24.7,1,7,11,1,0,1,0,0,0,0,1,0,0.49
STU0056,五年级,2026-03-07T14:00,18.4,0,9,13,1,0,1,0,0,0,0,0,0,0.51
STU0056,五年级,2026-03-15T11:00,17.0,1,6,13,0,0,0,0,0,0,0,0,1,0.52
STU0056,五年级,2026-03-26T11:00,18.6,0,18,20,1,1,0,1,0,0,0,0,1,0.62
STU0056,五年级,2026-03-25T21:00,10.3,0,10,20,0,0,1,0,1,1,0,0,0,0.61
STU0056,五年级,2026-03-22T20:00,31.4,0,9,14,0,1,1,1,0,0,1,0,1,0.51
STU0057,高一,2026-03-13T19:00,19.8,0,5,11,0,0,1,0,0,1,0,0,0,0.39
STU0057,高一,2026-03-17T11:00,17.9,0,17,19,0,1,1,1,1,0,0,0,0,0.49
STU0057,高一,2026-03-09T11:00,14.9,0,8,11,0,0,1,1,1,0,1,0,0,0.61
STU0057,高一,2026-03-15T21:00,19.6,0,5,7,0,0,1,1,1,1,1,0,0,0.19
STU0057,高一,2026-03-22T15:00,15.3,0,14,14,0,1,1,0,0,0,0,1,1,0.51
STU0057,高一,2026-03-14T09:00,20.1,0,6,11,0,0,1,1,0,0,1,0,0,0.53
STU0058,五年级,2026-03-16T08:00,12.5,0,8,16,0,1,1,0,1,0,1,0,0,0.39
STU0058,五年级,2026-03-08T16:00,18.4,0,14,20,1,0,0,1,0,0,1,0,1,0.57
STU0058,五年级,2026-03-08T14:00,23.8,0,12,18,1,0,0,1,0,1,0,0,0,0.3
STU0058,五年级,2026-03-17T19:00,28.7,0,8,12,1,0,0,0,0,0,0,0,1,0.42
STU0058,五年级,2026-03-15T14:00,15.5,0,7,20,0,1,0,1,1,0,0,0,1,0.38
STU0058,五年级,2026-03-23T18:00,28.6,0,14,17,1,0,1,1,0,0,0,0,1,0.66
STU0058,五年级,2026-03-26T14:00,10.1,0,15,15,0,0,0,0,1,1,0,0,0,0.59
STU0058,五年级,2026-03-14T22:00,31.2,0,5,7,0,0,0,0,0,0,0,1,0,0.36
STU0058,五年级,2026-03-22T17:00,23.1,0,6,11,0,0,0,1,0,0,0,0,0,0.39
STU0059,初二,2026-03-23T19:00,13.6,0,12,12,1,0,0,1,0,0,1,0,1,0.34
STU0059,初二,2026-03-17T23:00,16.1,0,5,10,1,0,1,1,0,1,0,1,0,0.29
STU0059,初二,2026-03-04T10:00,6.6,0,6,10,1,0,1,0,0,0,0,0,1,0.21
STU0059,初二,2026-03-11T23:00,13.2,0,5,5,1,0,1,1,0,1,1,1,0,0.45
STU0059,初二,2026-03-09T14:00,20.4,0,9,12,0,0,0,1,0,1,1,1,0,0.52
STU0059,初二,2026-03-04T09:00,5,0,7,8,1,0,0,0,1,0,0,1,0,0.44
STU0059,初二,2026-03-04T21:00,30.0,1,12,16,0,0,0,0,1,0,0,0,0,0.36
STU0059,初二,2026-03-06T12:00,27.5,0,18,18,0,0,1,1,0,1,1,0,0,0.77
STU0059,初二,2026-03-15T14:00,20.8,0,10,14,1,0,1,0,0,1,0,0,0,0.71
STU0059,初二,2026-03-14T10:00,22.6,0,9,16,1,1,1,0,1,0,1,1,0,0.4
STU0060,高一,2026-03-23T23:00,21.4,0,5,12,1,0,1,0,0,0,0,0,1,0.7
STU0060,高一,2026-03-07T12:00,13.9,0,11,19,0,0,1,0,0,1,1,0,0,0.39
STU0060,高一,2026-03-15T21:00,20.2,0,6,7,1,0,1,1,1,1,0,0,0,0.34
STU0060,高一,2026-03-25T22:00,17.7,0,6,12,1,0,1,1,1,1,1,1,1,0.47
STU0060,高一,2026-03-26T11:00,15.0,0,12,17,1,0,0,1,0,0,0,0,0,0.53
STU0060,高一,2026-03-04T22:00,12.2,0,6,8,0,0,0,1,0,1,0,0,0,0.58
STU0060,高一,2026-03-21T13:00,16.9,0,10,10,1,0,0,0,1,0,0,0,0,0.19
STU0060,高一,2026-03-10T08:00,23.6,0,14,14,0,0,1,1,0,0,0,0,0,0.27
STU0061,高一,2026-03-08T08:00,23.3,0,6,8,0,1,1,0,0,0,0,0,0,0.21
STU0061,高一,2026-03-03T14:00,13.2,0,9,13,0,0,0,1,0,0,1,1,0,0.1
STU0061,高一,2026-03-01T23:00,25.7,0,12,18,0,0,0,1,0,0,0,0,0,0.38
STU0061,高一,2026-03-04T21:00,11.5,0,10,14,0,0,1,0,0,0,1,0,1,0.7
STU0061,高一,2026-03-19T11:00,26.1,0,18,20,1,0,0,1,0,0,0,0,0,0.25
STU0061,高一,2026-03-09T23:00,18.5,0,7,12,0,1,0,0,1,0,1,0,0,0.6
STU0061,高一,2026-03-24T09:00,27.8,0,5,12,0,1,1,0,0,0,0,0,0,0.65
STU0061,高一,2026-03-21T12:00,20.5,1,14,16,0,0,0,0,1,0,1,0,0,0.34
STU0062,初二,2026-03-23T13:00,28.2,0,14,20,1,0,1,1,0,0,0,0,1,0.43
STU0062,初二,2026-03-04T22:00,5,0,14,16,0,1,1,1,0,0,0,0,0,0.22
STU0062,初二,2026-03-13T15:00,15.2,0,5,7,0,1,0,1,0,0,0,0,1,0.37
STU0062,初二,2026-03-04T22:00,33.4,0,7,9,0,0,1,1,1,0,0,1,0,0.46
STU0062,初二,2026-03-21T11:00,18.0,0,8,13,0,0,0,0,1,0,0,1,0,0.29
STU0062,初二,2026-03-14T21:00,15.1,0,5,8,1,0,0,1,0,0,0,0,0,0.59
STU0062,初二,2026-03-06T11:00,35.7,0,11,15,0,1,1,1,0,0,0,1,0,0.65
STU0062,初二,2026-03-19T18:00,33.9,0,10,12,0,0,1,0,0,0,0,0,0,0.24
STU0062,初二,2026-03-25T10:00,16.1,1,14,17,0,1,1,0,0,1,0,1,1,0.27
STU0063,高一,2026-03-14T18:00,26.1,0,9,15,1,0,1,1,1,0,1,0,0,0.28
STU0063,高一,2026-03-21T22:00,14.2,1,6,11,1,0,1,0,1,0,0,1,0,0.48
STU0063,高一,2026-03-03T14:00,26.3,0,6,10,0,0,1,0,1,0,0,0,1,0.47
STU0063,高一,2026-03-28T13:00,24.3,0,2,6,0,0,1,0,0,1,0,0,0,0.76
STU0063,高一,2026-03-27T12:00,15.8,0,7,18,0,0,1,0,0,0,0,1,0,0.41
STU0063,高一,2026-03-02T12:00,16.5,0,6,9,1,0,1,1,0,0,1,1,0,0.71
STU0063,高一,2026-03-09T18:00,10.7,0,6,15,0,1,0,1,1,0,0,0,1,0.49
STU0063,高一,2026-03-27T16:00,30.8,0,16,18,1,1,1,0,0,0,0,1,1,0.51
STU0063,高一,2026-03-06T11:00,18.3,0,11,17,1,0,1,0,0,0,0,1,0,0.42
STU0064,初二,2026-03-07T18:00,30.5,0,11,19,0,0,0,0,0,0,0,0,1,0.46
STU0064,初二,2026-03-19T16:00,13.3,0,13,13,0,1,0,0,0,0,0,0,0,0.17
STU0064,初二,2026-03-17T08:00,11.7,0,3,9,0,1,0,1,1,0,0,1,0,0.4
STU0064,初二,2026-03-01T12:00,17.9,0,5,6,0,0,1,1,0,0,1,1,0,0.4
STU0064,初二,2026-03-14T14:00,28.3,0,16,20,1,0,0,1,1,0,0,0,0,0.68
STU0064,初二,2026-03-03T18:00,23.6,0,3,7,1,0,0,0,0,0,1,1,0,0.55
STU0064,初二,2026-03-03T21:00,22.8,0,7,10,1,0,0,1,1,1,0,0,0,0.54
STU0064,初二,2026-03-02T19:00,21.1,0,4,6,1,1,1,0,0,1,1,1,0,0.49
STU0064,初二,2026-03-04T12:00,23.6,0,6,11,1,1,1,0,1,1,0,0,0,0.43
STU0064,初二,2026-03-20T17:00,20.7,0,13,15,1,1,1,1,1,0,0,0,0,0.69
STU0065,初二,2026-03-18T20:00,8.2,0,5,6,1,0,0,0,0,0,1,1,1,0.54
STU0065,初二,2026-03-18T09:00,11.7,0,11,14,1,0,1,0,0,0,0,0,0,0.11
STU0065,初二,2026-03-17T10:00,17.0,0,7,9,0,1,0,0,0,0,0,0,0,0.44
STU0065,初二,2026-03-08T11:00,26.6,0,6,10,0,0,0,0,1,0,0,0,0,0.5
STU0065,初二,2026-03-28T08:00,26.3,1,14,16,1,0,0,0,1,0,1,1,1,0.31
STU0065,初二,2026-03-07T11:00,5.0,1,9,20,1,1,1,0,0,0,0,1,0,0.34
STU0065,初二,2026-03-02T18:00,30.7,0,7,13,0,0,0,0,1,0,0,0,1,0.14
STU0065,初二,2026-03-13T08:00,40,0,12,18,1,0,0,0,0,1,0,0,1,0.39
STU0065,初二,2026-03-01T19:00,21.9,0,4,7,0,0,1,1,0,0,1,0,1,0.61
STU0065,初二,2026-03-02T20:00,13.0,0,6,9,0,0,0,0,0,0,1,0,1,0.49
STU0066,高一,2026-03-06T11:00,23.4,0,11,18,1,0,1,0,1,0,1,0,0,0.65
STU0066,高一,2026-03-27T15:00,11.0,0,3,5,1,0,1,0,1,0,0,0,0,0.52
STU0066,高一,2026-03-24T11:00,20.8,0,15,19,1,1,0,1,0,0,0,0,0,0.41
STU0066,高一,2026-03-22T22:00,16.6,0,6,10,1,0,1,1,0,1,1,1,1,0.66
